,WT1
15801,15.39367761
15802,2.125846309
15803,0
15804,0
15805,0
15806,1.27642623
15807,5.183758594
15808,6.450166713
15809,10.6200471
15810,7.979122855
15811,4.149010498
15812,6.496498717
15813,8.4578869
15814,8.257114881
15815,7.593022819
15816,7.376806799
15817,5.35364261
15818,0.843994189
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,0
15826,0
15827,4.797658558
15828,25.9174662
15829,58.97819446
15830,80.61857783
15831,82.27231603
15832,65.24654563
15833,48.04876165
15834,38.92869573
15835,32.69095922
15836,44.13773913
15837,37.89545104
15838,13.44199318
15839,5.909626662
15840,3.932794478
15841,1.461754247
15842,0
15843,0
15844,0
15845,0
15846,0
15847,0
15848,2.295730325
15849,1.430866244
15850,24.34846499
15851,65.13939433
15852,65.78230214
15853,48.90597207
15854,30.62446983
15855,16.46519063
15856,7.299586792
15857,0
15858,0
15859,0
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15869,2.774494369
15870,9.677963014
15871,14.70484781
15872,11.91126029
15873,14.89618942
15874,29.13200526
15875,49.49530423
15876,52.44196504
15877,48.47736686
15878,40.70889746
15879,26.83590593
15880,13.4802615
15881,7.438582805
15882,0.334342142
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,2.388394333
15890,6.264838695
15891,6.357502704
15892,3.067930397
15893,0
15894,0
15895,0
15896,0
15897,0
15898,1.693414269
15899,6.913486756
15900,8.34977889
15901,7.006150765
15902,5.02931858
15903,3.052486395
15904,0.627778169
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0.21079013
15911,5.02931858
15912,8.365222892
15913,9.986843043
15914,9.647075011
15915,7.284142791
15916,4.365226518
15917,2.187622315
15918,0.859438191
15919,1.230094225
15920,4.982986576
15921,10.40383108
15922,37.97198768
15923,50.13821204
15924,38.50774419
15925,24.73114821
15926,10.5737151
15927,5.384530613
15928,1.260982228
15929,0
15930,0
15931,0
15932,0
15933,0
15934,3.361366424
15935,5.863294658
15936,7.623910822
15937,8.890318941
15938,8.056342863
15939,7.145146778
15940,6.882598753
15941,7.361362798
15942,9.121978962
15943,14.66657949
15944,40.38744356
15945,55.81723105
15946,119.8121733
15947,203.4983835
15948,211.4964628
15949,171.402195
15950,117.1661922
15951,68.51466034
15952,35.48454674
15953,10.75904312
15954,2.496502344
15955,0
15956,0
15957,0
15958,1.477198248
15959,0
15960,0
15961,0
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,4.782214557
15969,12.98277331
15970,69.58617336
15971,111.7088561
15972,89.38339033
15973,56.35298756
15974,28.21356553
15975,8.813098933
15976,0.658666172
15977,0
15978,0
15979,0
15980,4.689550548
15981,11.00614714
15982,12.75316338
15983,8.396110894
15984,3.31503442
15985,1.569862257
15986,5.631634636
15987,9.121978962
15988,6.913486756
15989,4.010014485
15990,2.573722351
15991,5.091094586
15992,20.78951103
15993,44.83422259
15994,128.3289251
15995,194.0461079
15996,165.4815389
15997,112.4530383
15998,66.0501804
15999,32.76749587
16000,10.43471908
16001,2.944378385
16002,0.025462113
16003,0
16004,3.593026446
16005,9.075646958
16006,16.92441049
16007,15.202336
16008,7.268698789
16009,2.017738299
16010,0
16011,0
16012,2.558278349
16013,6.434722711
16014,10.89803913
16015,19.60319304
16016,39.7981114
16017,60.74619095
16018,185.8402862
16019,224.2853168
16020,207.2377452
16021,155.9253921
16022,111.5434823
16023,70.97914029
16024,40.54817051
16025,18.79955828
16026,7.762906835
16027,1.801522279
16028,0.071794117
16029,1.183762221
16030,0
16031,0
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,3.345922423
16039,7.330474795
16040,5.415418616
16041,4.967542574
16042,40.86962442
16043,83.5953066
16044,94.7580395
16045,86.24128773
16046,72.31853157
16047,57.21019798
16048,40.65532181
16049,24.04231841
16050,9.446302992
16051,2.789938371
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0.118126121
16058,6.604606727
16059,7.345918796
16060,5.02931858
16061,2.774494369
16062,6.666382733
16063,22.43504888
16064,53.1384485
16065,44.99494955
16066,107.9052583
16067,184.8015746
16068,173.2718759
16069,135.0265649
16070,95.5849086
16071,62.40703613
16072,36.17337654
16073,11.49030875
16074,3.762910462
16075,0
16076,0
16077,0.133570123
16078,1.091098212
16079,0
16080,0
16081,0
16082,0
16083,0
16084,0
16085,0
16086,6.372946706
16087,13.51852982
16088,32.42308097
16089,47.45942949
16090,65.19296998
16091,62.94279264
16092,49.97748509
16093,29.82083506
16094,9.925067037
16095,2.079514305
16096,0
16097,0
16098,0
16099,0
16100,1.27642623
16101,7.500358811
16102,15.69982418
16103,21.05738929
16104,9.84784703
16105,0
16106,0
16107,0
16108,0
16109,0
16110,0
16111,0
16112,0
16113,4.612330541
16114,19.79453465
16115,53.67420501
16116,90.62369398
16117,102.0344876
16118,81.1973862
16119,55.7636554
16120,28.40490714
16121,10.88259513
16122,4.427002524
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,0
16130,7.315030793
16131,16.35038566
16132,22.89426875
16133,26.56802768
16134,28.74932204
16135,30.35659157
16136,44.67349564
16137,62.51418743
16138,163.8196003
16139,208.8996838
16140,189.0602922
16141,147.8234416
16142,110.881987
16143,75.64022193
16144,45.95931126
16145,21.74621908
16146,11.45204042
16147,2.233954319
16148,1.338202235
16149,1.863298284
16150,1.152874218
16151,0.179902127
16152,0.349786143
16153,2.558278349
16154,6.017734672
16155,9.84784703
16156,16.23558069
16157,23.58309855
16158,30.9306164
16159,38.89042741
16160,70.33623248
16161,109.7243703
16162,221.7090387
16163,237.9594084
16164,225.1969229
16165,188.4370653
16166,138.9955366
16167,102.2825483
16168,66.63951256
16169,36.05857157
16170,27.60127238
16171,9.477190995
16172,10.45016309
16173,22.85600043
16174,36.9770113
16175,46.49506777
16176,46.92367298
16177,48.58451816
16178,45.79858431
16179,45.74500866
16180,48.37021556
16181,51.15614941
16182,52.01335983
16183,49.76318249
16184,75.80094888
16185,174.8299433
16186,245.4563395
16187,247.5638307
16188,244.5296994
16189,227.3768506
16190,193.2151386
16191,130.7268455
16192,70.12192987
16193,29.13200526
16194,13.74813975
16195,0
16196,2.403838335
16197,8.766766929
16198,16.61826392
16199,19.25877814
16200,16.08250741
16201,11.758187
16202,10.35749908
16203,9.446302992
16204,7.515802812
16205,7.454026806
16206,9.724295018
16207,12.21740687
16208,20.33029117
16209,34.41303372
16210,128.6596728
16211,212.1196898
16212,182.7241514
16213,131.3056539
16214,85.82785318
16215,49.44172858
16216,22.43504888
16217,9.446302992
16218,6.573718724
16219,1.940518292
16220,5.925070664
16221,7.206922783
16222,4.164454499
16223,0
16224,0
16225,0
16226,0
16227,0
16228,0.874882192
16229,5.909626662
16230,10.23394707
16231,17.68977694
16232,30.50966486
16233,63.80000305
16234,178.8809185
16235,206.406776
16236,166.6241216
16237,102.7786698
16238,53.2455998
16239,22.09063398
16240,4.859434564
16241,0
16242,0
16243,1.214650224
16244,12.37048016
16245,23.8509768
16246,20.29202284
16247,10.06406305
16248,5.369086612
16249,1.662526266
16250,0
16251,0
16252,1.971406294
16253,11.64338204
16254,31.9638611
16255,36.55605976
16256,49.01312337
16257,117.331566
16258,240.6942267
16259,246.8996019
16260,244.3328909
16261,225.0780178
16262,178.2576916
16263,113.693342
16264,61.71055266
16265,26.10880781
16266,11.28413916
16267,3.42314243
16268,0.612334168
16269,2.280286323
16270,3.361366424
16271,2.542834348
16272,1.106542214
16273,0.658666172
16274,4.025458486
16275,17.84285022
16276,37.24488956
16277,45.4771304
16278,52.81699459
16279,59.62110227
16280,87.97771285
16281,233.4013778
16282,250
16283,250
16284,250
16285,248.8594867
16286,244.1196817
16287,218.1022493
16288,163.5079868
16289,109.062875
16290,64.76436477
16291,26.49149103
16292,25.34344137
16293,33.03537412
16294,52.76341894
16295,72.85428808
16296,85.74516627
16297,94.09654422
16298,87.97771285
16299,84.83561026
16300,85.57979245
16301,91.94668455
16302,100.794184
16303,98.64432429
16304,120.0602341
16305,205.5758067
16306,248.2690612
16307,249.8681303
16308,246.2271728
16309,227.4164856
16310,163.611858
16311,90.87175471
16312,42.79834785
16313,10.38838708
16314,1.863298284
16315,0
16316,0
16317,0.442450152
16318,3.114262401
16319,4.102678494
16320,6.666382733
16321,13.02104163
16322,18.76128996
16323,18.8378266
16324,23.8509768
16325,31.31329962
16326,36.24991318
16327,35.52281506
16328,41.08392702
16329,51.26330071
16330,118.7372435
16331,162.5731464
16332,132.2152099
16333,87.89502594
16334,49.28100163
16335,21.66968244
16336,6.85171075
16337,0
16338,0
16339,0
16340,2.388394333
16341,6.712714737
16342,8.396110894
16343,8.612326915
16344,8.535106907
16345,7.546690815
16346,6.712714737
16347,5.770630649
16348,5.276422603
16349,4.210786504
16350,3.237814413
16351,3.407698429
16352,6.681826734
16353,29.43815184
16354,102.4479222
16355,145.1227915
16356,134.6131303
16357,101.70374
16358,65.56799954
16359,39.58380879
16360,25.30517305
16361,12.25567519
16362,3.500362437
16363,0
16364,0
16365,0
16366,0
16367,0
16368,0.64322217
16369,0.921214196
16370,0.118126121
16371,1.770634276
16372,9.013870952
16373,20.13894955
16374,34.52783869
16375,38.31640258
16376,44.94137389
16377,58.44243795
16378,103.0267305
16379,114.4375242
16380,76.44385669
16381,42.95907481
16382,20.06241291
16383,7.593022819
16384,2.110402307
16385,0
16386,0
16387,0
16388,0
16389,0
16390,0
16391,0
16392,0
16393,0
16394,0
16395,0
16396,0
16397,0
16398,1.755190274
16399,8.704990923
16400,24.27192835
16401,59.03177011
16402,96.08103007
16403,92.27743219
16404,61.81770397
16405,33.6859356
16406,10.52738309
16407,0.071794117
16408,0
16409,0
16410,0
16411,2.280286323
16412,8.704990923
16413,9.986843043
16414,6.172174687
16415,0.396118147
16416,0
16417,0
16418,0
16419,0
16420,0
16421,0
16422,0
16423,0.226234132
16424,0
16425,5.02931858
16426,13.67160311
16427,10.75904312
16428,4.504222531
16429,0
16430,0
16431,0
16432,0
16433,0
16434,1.106542214
16435,4.257118508
16436,6.620050729
16437,5.13742659
16438,2.558278349
16439,0.349786143
16440,0
16441,0
16442,0
16443,0
16444,0
16445,0
16446,0
16447,0
16448,0
16449,4.010014485
16450,15.24060432
16451,33.95381385
16452,37.89545104
16453,35.02532687
16454,25.30517305
16455,12.71489506
16456,6.249394694
16457,0.257122134
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16464,0
16465,0
16466,0
16467,0.334342142
16468,5.523526626
16469,11.19147516
16470,25.80266123
16471,44.99494955
16472,85.57979245
16473,133.2901397
16474,244.4722969
16475,249.9665346
16476,249.4335115
16477,246.3829796
16478,237.9990434
16479,222.6206448
16480,204.3293528
16481,161.1189501
16482,109.5589965
16483,66.74666386
16484,93.10430129
16485,123.4503974
16486,137.672546
16487,136.1841816
16488,119.8948603
16489,90.29294634
16490,63.37139785
16491,42.7447722
16492,33.76247224
16493,31.65771452
16494,29.47642016
16495,24.8842215
16496,38.20159761
16497,89.30070342
16498,137.7552329
16499,131.4710277
16500,103.7709127
16501,74.40798196
16502,52.81699459
16503,35.0635952
16504,32.19347103
16505,31.69598285
16506,29.13200526
16507,20.71297439
16508,21.32526754
16509,16.15904405
16510,9.430858991
16511,5.399974615
16512,5.02931858
16513,7.206922783
16514,3.979126482
16515,9.369082985
16516,9.585299005
16517,6.280282697
16518,5.863294658
16519,11.00614714
16520,43.81628522
16521,104.3497211
16522,190.4106173
16523,220.282177
16524,226.4256094
16525,224.4834921
16526,209.003555
16527,164.5466984
16528,120.142921
16529,83.18187205
16530,51.90620853
16531,29.39988352
16532,35.36974177
16533,33.15017909
16534,21.40180419
16535,9.708851017
16536,4.010014485
16537,0
16538,0
16539,0
16540,0
16541,0.874882192
16542,8.164450873
16543,10.31116707
16544,7.268698789
16545,1.477198248
16546,0
16547,0
16548,0
16549,0
16550,1.647082264
16551,7.608466821
16552,9.95595504
16553,7.732018832
16554,4.982986576
16555,0.411562149
16556,0
16557,0
16558,0
16559,0
16560,0
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,0
16568,0
16569,10.78993112
16570,54.53141543
16571,89.79682488
16572,109.8070572
16573,107.4091368
16574,81.77619457
16575,52.9241459
16576,27.10378419
16577,8.813098933
16578,4.998430577
16579,0.334342142
16580,5.492638623
16581,14.47523787
16582,26.56802768
16583,31.2750313
16584,30.9306164
16585,30.39485989
16586,29.93564003
16587,26.83590593
16588,20.48336445
16589,12.86796834
16590,8.318890887
16591,3.20692641
16592,5.986846669
16593,25.03729479
16594,62.24630917
16595,62.24630917
16596,40.60174616
16597,21.9375607
16598,8.612326915
16599,2.573722351
16600,1.569862257
16601,7.80923884
16602,19.8710713
16603,28.29010217
16604,46.54864343
16605,69.26471946
16606,81.85888148
16607,84.67023643
16608,75.53307063
16609,64.17503261
16610,47.24512689
16611,23.8509768
16612,5.13742659
16613,0
16614,0
16615,0
16616,0
16617,4.303450512
16618,25.49651466
16619,26.64456432
16620,14.89618942
16621,3.886462473
16622,0
16623,0
16624,0
16625,3.824686468
16626,7.253254788
16627,8.890318941
16628,14.93445774
16629,17.26882539
16630,15.5467509
16631,13.78640808
16632,10.48105109
16633,6.295726698
16634,0.874882192
16635,0
16636,0
16637,0
16638,1.260982228
16639,2.125846309
16640,2.295730325
16641,3.20692641
16642,5.199202596
16643,6.542830721
16644,5.307310606
16645,5.677966641
16646,13.4802615
16647,21.32526754
16648,28.55798043
16649,36.2881815
16650,40.06598965
16651,28.36663882
16652,18.45514338
16653,9.168310967
16654,0
16655,0
16656,12.4470168
16657,73.65792284
16658,109.4763095
16659,106.6649546
16660,109.2282488
16661,108.4013797
16662,104.2670342
16663,71.99707766
16664,70.92556464
16665,86.15860082
16666,105.0112164
16667,107.3264499
16668,102.1171745
16669,107.6571975
16670,128.6596728
16671,156.1331344
16672,175.2454279
16673,164.6505696
16674,112.4530383
16675,63.26424654
16676,73.81864979
16677,89.46607724
16678,61.44267441
16679,39.47665749
16680,33.03537412
16681,27.37166244
16682,25.99400284
16683,25.34344137
16684,25.45824633
16685,26.07053949
16686,28.6727854
16687,31.50464124
16688,28.02222392
16689,7.206922783
16690,5.430862618
16691,6.85171075
16692,5.152870592
16693,2.172178313
16694,0
16695,0
16696,2.573722351
16697,5.662522639
16698,6.110398681
16699,0.859438191
16700,0.813106186
16701,0
16702,0
16703,0
16704,0.365230145
16705,0.720442178
16706,0.010018111
16707,0
16708,0
16709,0
16710,0
16711,0
16712,0.21079013
16713,8.195338876
16714,48.1023373
16715,66.80023951
16716,67.55029863
16717,68.30035774
16718,74.0329524
16719,87.72965212
16720,113.0318467
16721,128.9904204
16722,98.14820283
16723,45.20925215
16724,34.0303505
16725,26.10880781
16726,19.29704647
16727,15.5467509
16728,12.40874848
16729,10.15672706
16730,8.24167088
16731,5.322754607
16732,1.70885827
16733,1.075654211
16734,4.087234492
16735,6.372946706
16736,6.604606727
16737,8.34977889
16738,22.62639049
16739,20.86604768
16740,14.66657949
16741,10.72815511
16742,9.121978962
16743,8.473330902
16744,8.874874939
16745,9.677963014
16746,8.689546922
16747,6.141286684
16748,4.48877853
16749,2.110402307
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0.457894153
16756,3.562138443
16757,5.276422603
16758,5.430862618
16759,5.523526626
16760,8.921206943
16761,5.415418616
16762,1.260982228
16763,1.662526266
16764,0.813106186
16765,0
16766,0
16767,0
16768,0
16769,0
16770,0
16771,0
16772,1.369090238
16773,2.094958306
16774,2.187622315
16775,2.666386359
16776,3.608470447
16777,4.010014485
16778,3.824686468
16779,3.376810426
16780,2.959822387
16781,2.311174326
16782,1.106542214
16783,0
16784,1.724302271
16785,9.384526987
16786,35.36974177
16787,67.49672297
16788,98.06551592
16789,118.4891828
16790,128.411612
16791,136.0188078
16792,136.8456769
16793,123.3677105
16794,73.97937675
16795,24.73114821
16796,11.23780716
16797,6.944374759
16798,2.233954319
16799,0
16800,0
16801,0
16802,0
16803,3.129706403
16804,4.998430577
16805,3.31503442
16806,1.847854283
16807,0.10268212
16808,0
16809,0
16810,17.15402043
16811,45.79858431
16812,49.17385033
16813,41.56610788
16814,39.42308184
16815,48.63809381
16816,60.58546399
16817,64.49648652
16818,48.20948861
16819,20.33029117
16820,13.02104163
16821,11.22236316
16822,9.369082985
16823,6.882598753
16824,4.257118508
16825,1.307314232
16826,0
16827,0
16828,0
16829,2.959822387
16830,17.65150861
16831,41.83398614
16832,74.08652805
16833,85.00098408
16834,217.3095484
16835,249.9583342
16836,250
16837,250
16838,250
16839,249.85993
16840,246.555187
16841,238.3953939
16842,188.6448076
16843,108.5667535
16844,132.5459575
16845,193.5267521
16846,216.7150227
16847,185.7364151
16848,139.3060065
16849,120.6390424
16850,113.693342
16851,111.3781085
16852,112.0396038
16853,107.1610761
16854,101.1249316
16855,84.83561026
16856,103.7709127
16857,155.198294
16858,250
16859,250
16860,250
16861,250
16862,250
16863,250
16864,250
16865,245.3333342
16866,194.773206
16867,121.8793461
16868,171.5060661
16869,224.6816673
16870,240.2582411
16871,240.971672
16872,224.0871416
16873,203.9138681
16874,184.4899612
16875,178.569305
16876,178.569305
16877,173.8951028
16878,163.1963733
16879,138.9955366
16880,154.0557112
16881,145.0189203
16882,250
16883,250
16884,250
16885,248.1706569
16886,239.9411608
16887,217.824804
16888,176.8034953
16889,126.6751869
16890,83.26455896
16891,54.74571803
16892,86.07591391
16893,151.0434476
16894,216.199767
16895,233.5995531
16896,232.2123264
16897,220.282177
16898,188.3331941
16899,171.5060661
16900,164.3389561
16901,167.4550909
16902,167.4550909
16903,160.1841097
16904,183.9706054
16905,169.9479987
16906,244.8987154
16907,247.1456126
16908,235.4624003
16909,186.8789978
16910,109.5589965
16911,61.54982571
16912,34.0303505
16913,16.96267882
16914,7.253254788
16915,3.299590419
16916,7.886458847
16917,11.98779693
16918,15.58501922
16919,15.85289747
16920,12.86796834
16921,9.554411003
16922,7.376806799
16923,6.697270736
16924,8.056342863
16925,13.90121304
16926,26.14707613
16927,36.2881815
16928,60.31758574
16929,69.05041685
16930,127.8328037
16931,152.0821592
16932,116.3393231
16933,71.88992636
16934,44.61991999
16935,30.81581144
16936,24.69287989
16937,19.94760794
16938,12.06433358
16939,8.952094946
16940,16.69480056
16941,25.41997801
16942,29.01720029
16943,29.28507855
16944,23.58309855
16945,16.04423908
